‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-3,-30,-27,17,12,-28,7,-18,-13,-21,-28,-20,
-4,-30,-26,17,11,-28,8,-18,-13,-20,-28,-20,
-4,-31,-27,18,12,-29,7,-18,-13,-20,-29,-21,
-5,-31,-26,18,11,-28,6,-18,-13,-20,-28,-20,
-5,-31,-26,18,11,-28,6,-18,-12,-20,-28,-20,
-4,-31,-27,18,12,-29,7,-18,-13,-20,-28,-20,
-4,-31,-27,18,12,-29,7,-16,-12,-19,-28,-21,
-4,-33,-29,19,13,-31,8,-14,-10,-19,-28,-23,
-3,-34,-31,19,14,-32,11,-10,-8,-18,-29,-23,
-3,-35,-32,19,15,-33,13,-5,-4,-16,-30,-24,
-1,-35,-34,18,17,-34,14,0,2,-13,-28,-24,
0,-33,-33,17,17,-33,16,6,15,-4,-26,-22,
3,-27,-30,12,17,-28,19,14,32,9,-19,-20,
7,-18,-25,6,16,-21,20,20,49,25,-9,-14,
12,-7,-19,-2,16,-13,21,23,62,43,4,-6,
17,7,-10,-12,14,-1,19,17,64,60,24,9,
23,24,1,-23,11,13,12,0,54,73,49,30,
31,43,12,-37,10,28,-4,-31,36,88,81,59,
40,68,28,-54,6,48,-22,-63,20,108,120,96,
46,95,49,-70,-1,72,-38,-92,8,128,162,133,
50,119,69,-84,-9,94,-54,-119,-4,145,199,167,
52,139,87,-95,-17,113,-77,-152,-23,158,232,196,
54,155,101,-104,-23,128,-106,-191,-48,166,260,220,
53,170,117,-111,-32,144,-136,-233,-78,168,284,241,
51,182,131,-116,-40,157,-162,-272,-111,165,301,257,
48,185,137,-116,-44,161,-181,-301,-143,156,308,267,
47,178,131,-112,-42,155,-191,-314,-168,140,303,266,
41,159,118,-100,-38,139,-192,-317,-192,109,276,250,
33,131,98,-82,-32,115,-192,-318,-213,64,230,220,
24,95,71,-59,-23,83,-193,-317,-229,15,170,179,
14,53,39,-33,-12,46,-190,-307,-235,-35,99,127,
1,10,9,-5,-4,10,-178,-290,-238,-87,23,68,
-10,-22,-12,16,1,-17,-159,-267,-238,-130,-38,18,
-17,-44,-27,31,5,-35,-138,-239,-227,-149,-72,-14,
-16,-54,-38,35,11,-46,-116,-205,-205,-147,-82,-30,
-14,-57,-43,36,15,-50,-91,-167,-178,-131,-80,-37,
-11,-55,-44,33,17,-49,-67,-128,-145,-112,-74,-37,
-11,-52,-41,32,15,-46,-43,-91,-113,-92,-65,-34,
-11,-49,-38,30,14,-43,-24,-63,-82,-76,-57,-33,
-11,-45,-34,28,12,-39,-11,-45,-57,-61,-49,-29,
-11,-41,-30,26,10,-35,-4,-36,-40,-50,-42,-25,
-9,-39,-30,24,11,-34,0,-32,-26,-42,-38,-23,
-6,-39,-33,23,14,-36,0,-31,-18,-35,-35,-23,
-5,-38,-33,22,14,-35,3,-27,-14,-28,-34,-23,
-5,-37,-32,21,14,-34,7,-22,-14,-23,-34,-24,
-5,-35,-30,20,13,-32,12,-16,-12,-20,-34,-25,
-6,-33,-27,20,11,-30,17,-8,-10,-18,-34,-24,
-6,-31,-25,19,10,-28,20,-2,-6,-17,-33,-24,
-6,-31,-25,19,10,-28,23,3,-1,-17,-31,-23,
-6,-30,-24,18,9,-27,24,5,2,-16,-31,-23,
-7,-30,-23,19,8,-26,22,3,5,-17,-31,-25,
-6,-30,-24,18,9,-27,22,0,5,-17,-31,-24,
-6,-31,-25,19,10,-28,22,-1,6,-16,-30,-24,
-6,-31,-25,19,10,-28,21,-2,6,-16,-30,-24,
-6,-31,-25,19,10,-28,21,-1,5,-15,-31,-24,
-7,-30,-23,19,8,-26,21,0,5,-14,-31,-23,
-7,-30,-23,19,8,-26,22,1,5,-14,-30,-23,
-7,-30,-23,19,8,-26,22,2,6,-14,-29,-23,
-7,-30,-23,19,8,-26,23,3,8,-14,-29,-23,
-7,-30,-23,19,8,-26,23,4,10,-13,-29,-23,
-7,-30,-23,19,8,-26,24,4,10,-12,-29,-22,
-7,-30,-23,19,8,-26,24,4,11,-11,-29,-23,
-6,-29,-23,18,9,-26,24,4,11,-11,-29,-22,
-5,-29,-24,17,10,-26,24,4,11,-11,-29,-22,
-5,-29,-24,17,10,-26,24,5,11,-11,-29,-22,
-6,-29,-23,18,9,-26,24,5,12,-11,-29,-22,
-6,-28,-22,17,8,-25,24,6,11,-10,-29,-22,
-6,-27,-21,17,8,-24,24,6,11,-9,-28,-22,
-6,-27,-21,17,8,-24,24,7,12,-8,-27,-23,
-5,-26,-21,16,8,-23,24,8,12,-9,-26,-23,
-5,-26,-21,16,8,-23,25,9,13,-8,-27,-23,
-5,-25,-20,15,8,-22,24,10,14,-8,-27,-23,
-5,-25,-20,15,8,-22,24,10,14,-7,-27,-24,
-5,-24,-19,15,7,-21,24,11,15,-7,-27,-24,
-4,-24,-20,14,8,-22,24,12,16,-6,-27,-24,
-4,-24,-20,14,8,-22,24,12,16,-6,-27,-25,
-3,-23,-20,13,9,-21,24,12,16,-5,-27,-25,
-3,-23,-20,13,9,-21,24,13,18,-4,-26,-25,
-3,-23,-20,13,9,-21,24,14,19,-3,-25,-25,
-3,-22,-19,13,8,-20,23,13,19,-3,-25,-24,
-3,-22,-19,13,8,-20,23,13,19,-3,-24,-25,
-3,-22,-19,13,8,-20,23,14,20,-2,-24,-26,
-3,-22,-19,13,8,-20,23,15,21,-1,-24,-25,
-2,-21,-19,12,9,-20,23,15,23,-1,-24,-25,
-2,-21,-19,12,9,-20,24,15,24,0,-24,-25,
-2,-20,-18,11,8,-19,24,17,25,0,-23,-24,
-2,-20,-18,11,8,-19,24,18,26,2,-21,-23,
-1,-19,-18,10,9,-18,24,20,27,3,-21,-22,
-1,-20,-19,11,9,-19,24,20,28,3,-21,-22,
-1,-20,-19,11,9,-19,24,21,30,5,-21,-21,
0,-20,-20,10,10,-20,24,23,31,6,-21,-21,
0,-20,-20,10,10,-20,24,23,32,7,-21,-20,
1,-20,-21,10,11,-20,24,23,33,7,-20,-19,
1,-18,-19,9,10,-18,23,24,34,8,-19,-18,
2,-18,-20,8,11,-19,23,25,34,9,-19,-17,
3,-16,-19,7,11,-17,23,25,35,10,-18,-16,
3,-16,-19,7,11,-17,23,27,37,10,-18,-15,
3,-16,-19,7,11,-17,24,28,39,12,-17,-14,
3,-16,-19,7,11,-17,24,29,41,13,-16,-13,
4,-16,-20,6,12,-18,25,30,42,14,-15,-12,
5,-16,-21,6,13,-18,25,31,44,16,-14,-12,
6,-15,-21,5,14,-18,24,32,46,18,-13,-10,
7,-15,-22,4,15,-18,24,34,47,19,-12,-9,
8,-14,-22,3,15,-18,24,35,48,21,-10,-10,
9,-13,-22,2,16,-17,25,37,50,22,-9,-10,
9,-13,-22,2,16,-17,26,39,52,25,-7,-8,
10,-13,-23,2,17,-18,26,41,55,27,-5,-7,
10,-12,-22,1,16,-17,26,43,57,29,-4,-6,
11,-12,-23,1,17,-17,26,45,58,31,-2,-5,
11,-11,-22,0,17,-16,26,47,61,33,0,-3,
12,-11,-23,0,18,-17,26,48,63,36,1,-1,
14,-9,-23,-2,19,-16,26,49,66,38,3,0,
15,-8,-23,-3,19,-15,26,50,69,41,5,1,
16,-8,-24,-4,20,-16,25,52,72,43,8,2,
18,-7,-25,-5,22,-16,25,54,74,46,10,4,
19,-5,-24,-7,22,-14,25,55,78,49,10,6,
21,-4,-25,-8,23,-14,25,56,80,51,12,7,
22,-3,-25,-9,24,-14,25,59,83,54,14,9,
24,-2,-26,-11,25,-14,25,61,86,56,17,11,
24,-1,-25,-11,25,-13,24,62,88,59,19,12,
25,-1,-26,-12,26,-13,24,64,91,62,23,14,
26,0,-26,-13,26,-13,25,65,93,64,25,16,
28,0,-28,-14,28,-14,25,65,95,66,26,17,
29,2,-27,-15,28,-12,25,66,96,68,29,19,
31,3,-28,-17,30,-12,25,66,98,69,31,21,
32,4,-28,-18,30,-12,25,67,100,71,33,23,
32,6,-26,-19,29,-10,24,68,101,72,35,25,
32,7,-25,-19,29,-9,23,69,101,74,36,26,
32,8,-24,-20,28,-8,23,68,102,75,38,28,
32,8,-24,-20,28,-8,24,67,103,76,39,29,
32,8,-24,-20,28,-8,24,67,103,77,40,30,
33,9,-24,-21,29,-7,23,66,103,77,41,31,
33,9,-24,-21,29,-7,23,66,104,78,42,32,
34,10,-24,-22,29,-7,22,66,103,77,43,33,
34,10,-24,-22,29,-7,22,66,103,77,43,33,
34,10,-24,-22,29,-7,21,65,103,77,44,33,
34,12,-22,-23,28,-5,21,63,101,77,44,33,
34,12,-22,-23,28,-5,20,61,99,75,42,34,
34,12,-22,-23,28,-5,20,60,97,75,42,34,
33,13,-20,-23,27,-3,20,58,96,73,42,34,
33,14,-19,-23,26,-2,19,56,94,71,42,35,
33,14,-19,-23,26,-2,19,54,91,69,41,35,
33,14,-19,-23,26,-2,18,52,86,67,40,34,
31,14,-17,-22,24,-1,17,49,83,64,38,34,
30,14,-16,-22,23,-1,17,46,79,62,37,34,
29,14,-15,-21,22,0,16,44,75,59,35,33,
28,14,-14,-21,21,0,16,41,72,57,34,31,
26,14,-12,-20,19,1,17,39,69,54,32,29,
25,14,-11,-19,18,2,17,36,64,51,30,28,
24,14,-10,-19,17,2,17,34,60,47,28,28,
23,14,-9,-18,16,3,17,32,56,44,26,27,
22,13,-9,-17,16,2,16,28,52,40,24,24,
19,12,-7,-15,13,3,16,25,47,36,21,22,
18,11,-7,-14,13,2,16,22,44,33,19,21,
18,11,-7,-14,13,2,16,19,40,30,17,19,
15,10,-5,-12,10,3,15,16,37,27,14,17,
14,8,-6,-11,10,1,15,14,33,25,11,15,
13,7,-6,-10,10,1,15,12,30,23,9,14,
11,6,-5,-8,8,1,14,10,27,20,7,13,
10,5,-5,-7,8,0,13,7,24,17,6,11,
9,4,-5,-6,7,0,13,5,21,13,4,11,
8,4,-4,-6,6,0,12,4,19,11,2,11,
7,2,-5,-4,6,-1,12,2,16,9,0,10,
6,1,-5,-3,6,-2,13,0,13,8,-3,9,
5,0,-5,-2,5,-2,13,0,11,6,-5,8,
3,0,-3,-1,3,-1,13,-1,10,3,-6,8,
3,-2,-5,0,4,-3,12,-2,8,2,-7,6,
3,-3,-6,0,5,-4,12,-3,7,1,-9,6,
2,-3,-5,1,4,-4,12,-3,5,0,-9,6,
1,-3,-4,1,3,-3,12,-4,4,-1,-9,5,
0,-4,-4,2,2,-4,12,-6,3,-2,-11,4,
0,-5,-5,3,3,-5,12,-7,1,-3,-12,3,
1,-5,-6,2,4,-5,13,-7,1,-3,-12,2,
0,-4,-4,2,2,-4,13,-8,0,-4,-13,1,
0,-5,-5,3,3,-5,13,-8,0,-4,-13,1,
-1,-5,-4,3,2,-4,12,-10,-1,-7,-14,0,
-1,-6,-5,4,2,-5,12,-9,-2,-6,-15,0,
-1,-6,-5,4,2,-5,12,-9,-2,-6,-15,0,
-1,-6,-5,4,2,-5,12,-9,-2,-6,-15,-2,
-1,-7,-6,4,3,-6,12,-9,-3,-7,-15,-2,
-2,-8,-6,5,2,-7,11,-10,-3,-8,-15,-3,
-2,-9,-7,6,3,-8,11,-11,-4,-7,-15,-3,
-2,-9,-7,6,3,-8,11,-11,-5,-8,-16,-3,
-3,-8,-5,6,1,-6,11,-11,-4,-8,-16,-3,
-2,-8,-6,5,2,-7,11,-12,-4,-9,-16,-4,
-2,-8,-6,5,2,-7,11,-12,-5,-10,-16,-4,
-3,-8,-5,6,1,-6,11,-13,-5,-11,-18,-4,
-3,-8,-5,6,1,-6,11,-13,-5,-10,-18,-4,
-3,-8,-5,6,1,-6,11,-12,-5,-10,-18,-4,
-3,-8,-5,6,1,-6,10,-13,-5,-10,-18,-5,
-3,-8,-5,6,1,-6,10,-13,-5,-10,-18,-4,
-3,-9,-6,6,2,-7,10,-12,-5,-10,-18,-5,
-3,-9,-6,6,2,-7,10,-14,-5,-11,-19,-6,
-3,-9,-6,6,2,-7,10,-14,-5,-10,-18,-7,
-3,-9,-6,6,2,-7,10,-13,-5,-10,-18,-7,
-3,-9,-6,6,2,-7,10,-13,-5,-9,-18,-6,
-3,-9,-6,6,2,-7,10,-13,-4,-10,-17,-6,
-4,-9,-5,7,1,-7,10,-13,-4,-10,-17,-7,
-4,-9,-5,7,1,-7,9,-13,-4,-10,-18,-7,
-4,-9,-5,7,1,-7,9,-13,-4,-9,-18,-6,
-4,-10,-6,7,1,-8,9,-12,-4,-10,-17,-6,
-4,-10,-6,7,1,-8,9,-12,-5,-10,-18,-7,
-4,-10,-6,7,1,-8,9,-11,-5,-11,-17,-7,
-4,-10,-6,7,1,-8,10,-11,-4,-10,-17,-7,
-4,-9,-5,7,1,-7,11,-11,-4,-9,-16,-7,
-5,-9,-4,7,0,-6,11,-11,-4,-9,-16,-7,
-4,-8,-4,6,0,-6,11,-11,-4,-9,-17,-8,
-4,-8,-4,6,0,-6,11,-11,-4,-9,-17,-7,
-4,-8,-4,6,0,-6,11,-11,-3,-8,-17,-7,
-5,-8,-3,7,-1,-5,11,-11,-4,-8,-18,-7,
-5,-9,-4,7,0,-6,11,-10,-3,-7,-17,-7,
-4,-9,-5,7,1,-7,11,-10,-3,-7,-17,-7,
-3,-8,-5,6,1,-6,10,-10,-3,-8,-17,-7,
-3,-8,-5,6,1,-6,10,-10,-3,-8,-18,-8,
-4,-8,-4,6,0,-6,9,-10,-2,-7,-18,-7,
-3,-8,-5,6,1,-6,10,-10,-2,-6,-16,-7,
-3,-8,-5,6,1,-6,10,-9,-1,-5,-15,-6,
-3,-8,-5,6,1,-6,10,-9,-1,-6,-15,-6,
-3,-8,-5,6,1,-6,10,-8,-2,-6,-16,-7,
-3,-8,-5,6,1,-6,10,-8,-1,-5,-16,-7,
-3,-8,-5,6,1,-6,11,-8,0,-5,-16,-6,
-3,-9,-6,6,2,-7,11,-8,0,-6,-16,-7,
-3,-9,-6,6,2,-7,10,-9,0,-6,-17,-7,
-3,-9,-6,6,2,-7,10,-8,0,-5,-16,-6,
-3,-9,-6,6,2,-7,11,-8,1,-4,-16,-6,
-2,-8,-6,5,2,-7,12,-8,1,-4,-16,-6,
-2,-8,-6,5,2,-7,12,-9,1,-5,-16,-6,
-2,-8,-6,5,2,-7,12,-8,1,-5,-16,-6,
-2,-8,-6,5,2,-7,11,-8,1,-5,-16,-6,
-2,-8,-6,5,2,-7,11,-7,1,-5,-16,-6,
-2,-8,-6,5,2,-7,11,-7,1,-4,-16,-6,
-1,-7,-6,4,3,-6,12,-7,0,-5,-15,-7,
0,-7,-7,4,4,-7,11,-8,0,-4,-16,-7,
0,-7,-7,4,4,-7,11,-8,1,-3,-16,-7,
-2,-7,-5,5,2,-6,11,-7,1,-3,-16,-7,
-2,-8,-6,5,2,-7,12,-6,0,-3,-16,-7,
-3,-8,-5,6,1,-6,12,-7,0,-3,-16,-7,
-3,-8,-5,6,1,-6,12,-7,1,-3,-15,-7,
-3,-7,-4,5,1,-5,12,-7,1,-3,-14,-7,
-3,-7,-4,5,1,-5,12,-6,1,-3,-14,-7,
-2,-7,-5,5,2,-6,12,-6,0,-3,-14,-7,
-2,-8,-6,5,2,-7,11,-7,0,-3,-14,-8,
-2,-8,-6,5,2,-7,11,-6,-1,-4,-14,-8,
-2,-7,-5,5,2,-6,11,-6,0,-3,-15,-8,
-1,-7,-6,4,3,-6,11,-6,0,-3,-15,-8,
-1,-6,-5,4,2,-5,11,-6,-1,-3,-15,-8,
-2,-6,-4,4,1,-5,11,-6,0,-3,-15,-7,
-2,-6,-4,4,1,-5,11,-6,0,-3,-14,-7,
-1,-6,-5,4,2,-5,11,-6,0,-3,-14,-7,
-1,-6,-5,4,2,-5,11,-6,0,-4,-13,-6,
0,-6,-6,3,3,-6,10,-7,-1,-3,-13,-7,
-1,-7,-6,4,3,-6,10,-7,-1,-4,-14,-8,
-1,-8,-7,5,3,-7,10,-7,-1,-4,-14,-7,
-1,-8,-7,5,3,-7,10,-8,-1,-4,-13,-6,
-1,-7,-6,4,3,-6,9,-9,0,-3,-13,-6,
-1,-7,-6,4,3,-6,9,-8,0,-3,-13,-6,
-1,-6,-5,4,2,-5,9,-8,0,-4,-13,-6,
-1,-6,-5,4,2,-5,9,-9,0,-4,-13,-6,
-1,-6,-5,4,2,-5,9,-8,0,-4,-13,-7,
-1,-7,-6,4,3,-6,9,-8,0,-4,-13,-6,
-1,-7,-6,4,3,-6,8,-10,-2,-5,-15,-7,
-1,-6,-5,4,2,-5,8,-10,-2,-6,-14,-7,
-1,-6,-5,4,2,-5,8,-9,-1,-6,-15,-7,
-1,-6,-5,4,2,-5,8,-10,-1,-6,-15,-7,
0,-6,-6,3,3,-6,8,-10,-2,-6,-14,-7,
0,-6,-6,3,3,-6,9,-10,-3,-8,-14,-7,
-1,-6,-5,4,2,-5,9,-10,-2,-8,-14,-6,
-1,-6,-5,4,2,-5,9,-11,-2,-8,-14,-6,
-1,-6,-5,4,2,-5,9,-11,-2,-9,-14,-6,
-1,-6,-5,4,2,-5,9,-11,-2,-9,-14,-6,
-1,-6,-5,4,2,-5,9,-11,-2,-9,-14,-6,
-1,-7,-6,4,3,-6,9,-12,-3,-9,-15,-6,
-1,-7,-6,4,3,-6,9,-12,-4,-10,-15,-6,
-1,-8,-7,5,3,-7,9,-12,-3,-9,-15,-6,
-2,-8,-6,5,2,-7,9,-12,-3,-9,-15,-6,
-2,-8,-6,5,2,-7,9,-12,-3,-9,-17,-6,
-2,-8,-6,5,2,-7,9,-11,-4,-9,-16,-5,
-2,-8,-6,5,2,-7,9,-11,-4,-9,-16,-5,
-3,-9,-6,6,2,-7,9,-11,-4,-9,-17,-4,
-3,-9,-6,6,2,-7,9,-11,-4,-10,-17,-5,
-3,-8,-5,6,1,-6,8,-11,-5,-9,-18,-6,
-3,-8,-5,6,1,-6,8,-12,-4,-9,-18,-5,
-3,-10,-7,7,2,-8,8,-13,-4,-9,-17,-5,
-2,-10,-8,6,3,-9,8,-13,-5,-10,-17,-5,
-2,-10,-8,6,3,-9,8,-14,-5,-10,-17,-6,
-2,-9,-7,6,3,-8,8,-14,-5,-11,-17,-5,
-2,-9,-7,6,3,-8,8,-15,-6,-11,-17,-5,
-2,-9,-7,6,3,-8,8,-14,-6,-10,-18,-6,
-2,-9,-7,6,3,-8,8,-14,-5,-10,-18,-5,
-3,-9,-6,6,2,-7,8,-14,-6,-10,-17,-6,
-3,-10,-7,7,2,-8,8,-14,-7,-10,-18,-7,
-3,-10,-7,7,2,-8,8,-15,-7,-10,-18,-6,
-3,-9,-6,6,2,-7,8,-15,-7,-10,-19,-7,
-3,-9,-6,6,2,-7,8,-14,-7,-10,-18,-7,
-3,-9,-6,6,2,-7,8,-14,-7,-10,-18,-7,
-3,-9,-6,6,2,-7,8,-14,-7,-10,-18,-8,
-4,-9,-5,7,1,-7,8,-14,-7,-10,-18,-8,
-4,-9,-5,7,1,-7,8,-14,-6,-9,-18,-7,
-3,-8,-5,6,1,-6,8,-13,-6,-9,-18,-8,
-3,-7,-4,5,1,-5,8,-13,-5,-9,-17,-7,
-2,-6,-4,4,1,-5,9,-12,-3,-8,-16,-6,
-2,-4,-2,3,0,-3,11,-10,-1,-5,-15,-7,
0,-2,-2,1,1,-2,12,-9,-1,-5,-15,-6,
1,0,-1,0,1,0,13,-7,1,-3,-15,-4,
1,2,1,-1,0,2,14,-5,2,-2,-14,-4,
1,3,2,-2,0,3,14,-5,2,-2,-12,-3,
1,6,5,-3,-2,6,15,-4,3,-1,-11,-2,
1,8,7,-4,-3,8,16,-4,4,0,-10,-2,
2,9,7,-5,-2,8,17,-3,5,1,-11,-2,
2,9,7,-5,-2,8,16,-3,6,2,-10,-2,
2,10,8,-6,-3,9,15,-2,7,2,-9,-1,
3,11,8,-7,-2,10,15,-1,8,3,-8,0,
4,12,8,-8,-2,10,15,-1,8,3,-8,0,
5,12,7,-8,-1,10,15,-1,9,3,-7,0,
5,13,8,-9,-1,11,14,-1,9,4,-6,1,
6,15,9,-10,-1,12,13,-2,10,5,-6,1,
6,17,11,-11,-2,14,12,-3,10,6,-4,3,
6,18,12,-12,-3,15,11,-4,9,6,-4,3,
6,19,13,-12,-3,16,9,-4,9,7,-3,4,
7,21,14,-14,-3,18,8,-4,10,8,-2,6,
8,23,15,-15,-3,19,7,-5,10,9,0,8,
9,25,16,-17,-3,21,5,-6,11,10,1,10,
10,25,15,-17,-2,20,3,-7,11,11,1,10,
11,25,14,-18,-1,20,3,-9,12,12,1,9,
12,25,13,-18,0,19,2,-9,12,12,3,11,
13,24,11,-18,1,18,1,-8,12,13,4,12,
13,24,11,-18,1,18,1,-8,13,13,5,12,
13,24,11,-18,1,18,1,-8,13,13,5,12,
12,24,12,-18,0,18,1,-8,14,14,5,12,
10,23,13,-16,-1,18,1,-8,11,12,4,12,
11,21,10,-16,1,16,0,-9,11,12,3,11,
10,19,9,-14,1,14,0,-10,10,10,1,9,
8,16,8,-12,0,12,0,-10,8,9,1,9,
7,13,6,-10,1,10,-1,-12,6,8,0,9,
7,9,2,-8,3,6,-1,-13,5,7,-2,6,
7,7,0,-7,4,4,-2,-14,3,5,-5,4,
6,5,-1,-5,4,2,-3,-16,2,3,-6,4,
4,1,-3,-2,4,-1,-3,-16,0,1,-6,2,
2,-2,-4,0,3,-3,-3,-17,-1,-1,-8,1,
0,-5,-5,3,3,-5,-2,-18,-3,-3,-10,0,
-1,-7,-6,4,3,-6,-2,-18,-3,-5,-11,-2,
-1,-7,-6,4,3,-6,0,-18,-3,-4,-12,-3,
-1,-8,-7,5,3,-7,0,-18,-4,-5,-14,-4,
-2,-10,-8,6,3,-9,1,-17,-5,-5,-14,-5,
-3,-11,-8,7,3,-9,2,-17,-4,-7,-17,-6,
-5,-12,-7,9,1,-9,4,-16,-5,-7,-17,-7,
-6,-13,-7,10,1,-10,4,-17,-5,-8,-19,-9,
-7,-14,-7,11,0,-10,4,-18,-6,-9,-19,-10,
-7,-15,-8,11,1,-11,5,-18,-6,-10,-19,-9,
-8,-16,-8,12,0,-12,4,-17,-7,-11,-20,-9,
-8,-16,-8,12,0,-12,4,-17,-8,-12,-21,-10,
-8,-18,-10,13,1,-14,4,-17,-8,-12,-22,-10,
-8,-19,-11,14,2,-15,5,-18,-9,-12,-22,-10,
-8,-19,-11,14,2,-15,4,-18,-9,-13,-21,-11,
-8,-19,-11,14,2,-15,4,-18,-10,-13,-21,-12,
-8,-20,-12,14,2,-16,4,-18,-10,-14,-22,-12,
-8,-20,-12,14,2,-16,4,-18,-10,-13,-21,-11,
-9,-20,-11,15,1,-15,4,-18,-10,-13,-22,-12,
-9,-20,-11,15,1,-15,4,-19,-9,-14,-22,-13,
-9,-20,-11,15,1,-15,4,-19,-9,-15,-22,-13,
-9,-21,-12,15,2,-16,4,-19,-10,-15,-23,-14,
-9,-22,-13,16,2,-17,4,-19,-11,-16,-24,-13,
-10,-22,-12,16,1,-17,5,-19,-11,-16,-24,-13,
-10,-22,-12,16,1,-17,5,-19,-11,-16,-24,-13,
-11,-24,-13,18,1,-18,6,-18,-11,-16,-24,-14,
-11,-24,-13,18,1,-18,6,-18,-10,-15,-25,-14,
-11,-24,-13,18,1,-18,6,-18,-10,-15,-25,-13,
-11,-24,-13,18,1,-18,6,-18,-10,-15,-25,-13,
-11,-24,-13,18,1,-18,6,-17,-10,-16,-24,-14,
-11,-24,-13,18,1,-18,6,-18,-10,-15,-24,-13,
-11,-25,-14,18,2,-19,6,-18,-9,-15,-25,-14,
-10,-25,-15,18,3,-20,6,-19,-11,-17,-26,-15,
-10,-25,-15,18,3,-20,6,-18,-12,-17,-25,-15,
-10,-25,-15,18,3,-20,6,-18,-11,-17,-26,-15,
-11,-25,-14,18,2,-19,6,-18,-11,-17,-26,-15,
-11,-24,-13,18,1,-18,6,-18,-11,-17,-26,-15,
-10,-24,-14,17,2,-19,6,-18,-11,-17,-26,-15,
-9,-25,-16,17,4,-20,7,-18,-11,-16,-26,-14,
-9,-26,-17,18,4,-21,8,-16,-11,-16,-27,-16,
-9,-28,-19,19,5,-23,9,-14,-9,-18,-27,-18,
-9,-29,-20,19,6,-24,10,-12,-7,-17,-28,-18,
-8,-30,-22,19,7,-26,13,-9,-4,-15,-29,-19,
-8,-29,-21,19,7,-25,15,-3,2,-11,-28,-19,
-6,-26,-20,16,7,-23,18,4,13,-2,-24,-16,
-3,-20,-17,12,7,-18,21,14,30,12,-18,-10,
1,-12,-13,6,7,-12,21,23,47,28,-8,-4,
6,-2,-8,-2,7,-5,22,27,62,45,4,6,
14,10,-4,-12,9,3,21,25,69,63,23,20,
21,26,5,-23,8,16,15,9,63,77,46,38,
31,45,14,-38,9,30,0,-23,49,90,78,64,
41,69,28,-55,7,49,-20,-57,36,109,117,97,
48,95,47,-71,1,71,-37,-86,26,130,156,133,
52,119,67,-85,-7,93,-53,-111,17,151,192,166,
55,139,84,-97,-14,112,-72,-141,1,166,224,196,
56,154,98,-105,-21,126,-98,-177,-20,176,250,222,
53,169,116,-111,-31,143,-127,-220,-48,180,274,246,
50,182,132,-116,-41,157,-154,-260,-80,178,292,264,
48,187,139,-117,-45,163,-175,-293,-111,170,301,274,
46,181,135,-113,-44,158,-186,-311,-139,153,297,270,
41,164,123,-102,-41,144,-189,-319,-165,122,273,253,
32,137,105,-84,-36,121,-189,-321,-189,77,227,221,
22,101,79,-61,-28,90,-190,-320,-205,28,167,179,
13,58,45,-35,-16,52,-187,-311,-214,-21,97,125,
-2,15,17,-6,-9,16,-175,-292,-220,-71,22,68,
-16,-17,-1,17,-7,-9,-157,-268,-222,-114,-36,21,
-25,-38,-13,32,-6,-25,-136,-239,-217,-135,-69,-7,
-27,-48,-21,38,-3,-34,-114,-207,-199,-133,-79,-22,
-25,-51,-26,38,1,-38,-90,-170,-173,-121,-77,-29,
-22,-49,-27,36,3,-38,-66,-133,-143,-104,-69,-29,
-18,-44,-26,31,4,-35,-43,-98,-113,-87,-60,-27,
-17,-40,-23,29,3,-31,-24,-68,-84,-71,-52,-25,
-17,-36,-19,27,1,-27,-12,-48,-59,-57,-44,-23,
-16,-33,-17,25,1,-25,-4,-39,-39,-46,-39,-19,
-15,-32,-17,24,1,-24,0,-34,-25,-38,-36,-17,
-14,-32,-18,23,2,-25,1,-30,-16,-31,-33,-17,
-13,-33,-20,23,4,-26,3,-27,-13,-25,-32,-17,
-13,-32,-19,23,3,-25,6,-23,-10,-21,-32,-18,
-13,-30,-17,22,2,-23,11,-17,-10,-17,-31,-18,
-13,-28,-15,21,1,-21,15,-11,-10,-15,-30,-18,
-14,-26,-12,20,-1,-19,19,-5,-8,-14,-29,-18,
-14,-26,-12,20,-1,-19,22,-1,-3,-14,-28,-17,
-13,-26,-13,20,0,-19,23,0,1,-13,-28,-16,
-13,-26,-13,20,0,-19,24,0,6,-13,-27,-17,
-14,-25,-11,20,-1,-18,23,0,8,-13,-27,-16,
-14,-25,-11,20,-1,-18,23,-2,9,-12,-27,-16,
-14,-25,-11,20,-1,-18,22,-3,7,-14,-27,-16,
-14,-26,-12,20,-1,-19,22,-3,6,-13,-27,-16,
-14,-25,-11,20,-1,-18,23,-2,6,-12,-27,-16,
-14,-25,-11,20,-1,-18,23,0,6,-11,-27,-16,
-14,-25,-11,20,-1,-18,24,1,7,-10,-26,-16,
-14,-25,-11,20,-1,-18,24,3,8,-10,-25,-16,
-14,-25,-11,20,-1,-18,24,3,8,-10,-25,-15,
-14,-25,-11,20,-1,-18,24,4,10,-10,-25,-16,
-14,-24,-10,19,-2,-17,24,4,10,-9,-26,-16,
-14,-24,-10,19,-2,-17,24,4,11,-8,-25,-16,
-13,-24,-11,19,-1,-17,24,3,11,-7,-25,-16,
-13,-24,-11,19,-1,-17,23,4,12,-8,-25,-17,
-14,-24,-10,19,-2,-17,23,4,12,-7,-25,-17,
